"RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
5,4.9656374936897,4,0.567637988437975,1.45124616523898,3.99,0,0.538,0,232.6,307,8.14,82,13.2
5,4.3565844433166,24,2.23934996774825,0.833916637360556,1.8026,0,0.679,0,16.45,666,18.1,100,8.8
5,3.00699913864092,4,-0.45531208840365,0.187985637785564,5.2873,0,0.413,0,376.94,305,10.81,17.5,21.7
5,3.54542647125892,4,-0.751363125104832,-0.926703754699467,6.8147,21,0.439,0,395.56,243,5.64,45.7,19.7
5,3.67484687572046,8,-0.416084529479112,0.494955615629276,6.8185,25,0.453,0,378.08,284,5.13,93.4,16
5,3.02229368912995,4,-0.0681732431465318,-0.24401601094397,3.1025,0,0.544,0,396.24,304,9.9,76.7,20.3
5,3.28993612666074,8,0.135626186614536,-0.695829524768667,3.6715,0,0.504,0,378.35,307,6.2,68.1,24.3
6,3.99149985080341,5,-0.420964942198468,-1.42225756521518,6.5921,12.5,0.524,0,386.71,311,7.87,85.9,18.9
6,3.09392983387927,4,-0.792232718651851,-1.1943938643994,5.5027,0,0.437,0,396.9,289,13.92,42.3,21.7
6,3.40414597400055,5,-0.753930219985669,-1.42225756521518,5.5605,12.5,0.524,0,395.6,311,7.87,66.6,22.9
6,3.11513644455317,3,-1.30581721311022,-0.0365864931420291,8.0136,0,0.442,0,385.64,352,4.39,48.5,17.5
6,4.17441166832259,3,-0.27286886672791,-0.481155986929274,5.6894,0,0.448,0,392.74,233,6.91,85.5,16.6
6,2.62537258770055,1,-1.24772631149289,-0.89012178462863,6.6407,35,0.4379,0,362.25,304,6.06,23.3,19.4
6,2.59866995929397,5,-0.0657885564813091,0.431102979977672,4.7211,0,0.493,0,396.9,287,7.38,49.9,20.4
6,4.01151481788684,4,0.400924763079914,1.45124616523898,4.4534,0,0.538,0,306.38,307,8.14,88.8,14.8
6,3.45499873992477,5,-0.248315164027441,0.431102979977672,5.4159,0,0.493,0,396.9,287,7.38,43.7,22.2
6,3.17124306319254,8,-0.0949880038324282,-0.695829524768667,3.6519,0,0.507,0,376.75,307,6.2,61.5,24
6,3.3998571320472,6,-0.65936232364762,-0.997706535589135,6.3361,30,0.428,0,394.62,300,4.93,65.1,20.1
6,4.32938807705656,4,0.633621456384801,1.45124616523898,3.7598,0,0.538,0,248.31,307,8.14,96.9,13.5
6,2.99502882022491,5,0.889041067586749,-1.54701457236491,2.2834,0,0.605,0,240.16,403,19.58,93,25
6,2.92887081956687,4,-1.12737956951032,-0.926703754699467,6.8147,21,0.439,0,393.97,243,5.64,63,20.5
6,2.20760664737077,4,0.314537847918464,-0.24401601094397,2.6403,0,0.544,0,396.9,304,9.9,52.8,22.1
6,3.07251751909625,5,-0.761118888909548,-0.0899986875399935,4.0905,0,0.437,0,386.96,398,12.83,45.8,20.8
6,2.86790817995092,4,-1.10250301101527,-0.89012178462863,5.8736,0,0.46,0,368.57,430,3.24,32.2,19.8
6,2.93240366729066,3,-0.882924520276451,-0.525818250464659,2.5979,0,0.488,0,396.9,193,2.46,62.2,36.2
6,2.41718381815899,8,-0.469119370583586,0.494955615629276,7.8148,25,0.453,0,390.68,284,5.13,29.2,23.3
6,2.54207856674812,2,-1.25100561254104,-1.54701457236491,6.27,82.5,0.415,0,393.77,348,2.03,38.4,24.1
6,3.38981858417877,5,-0.520002092729611,1.368618600426,2.421,0,0.52,0,392.69,384,8.56,90,20.1
6,2.16440734043817,3,-0.513182139115341,-0.481155986929274,5.7209,0,0.448,0,383.37,233,6.91,6.59999999999999,25.3
6,4.67800088997631,4,-0.156607076134421,1.62150192036674,1.6119,0,0.624,0,388.08,437,21.89,93.6,14
6,3.34775540269668,6,-0.549906836154591,-0.525818250464659,2.7301,0,0.547,0,393.3,432,10.01,72.5,21.2
6,4.44211292378736,24,1.26816847460051,0.833916637360556,1.9356,0,0.679,0,96.73,666,18.1,78.1,11
6,2.47949778218025,6,-1.18824905324895,-0.997706535589135,7.3172,52.5,0.405,0,396.9,293,5.32,31.3,23.2
6,2.26456806552854,4,-1.34900744345514,-0.341710340923555,3.6659,28,0.464,0,396.33,270,15.04,28.9,25
6,3.46614892723792,24,1.02376557792443,0.833916637360556,3.0993,0,0.532,0,395.33,666,18.1,90.7,19.6
6,3.81204700575557,5,-0.204489505821609,1.368618600426,2.5451,0,0.52,0,391.23,384,8.56,91.2,19.4
6,3.47447649493975,1,-1.55773001412657,-0.341710340923555,9.0892,80,0.385,0,341.6,241,1.76,31.5,20.1
6,3.14897008694827,24,1.17351931608324,0.833916637360556,3.4242,0,0.532,0,396.9,666,18.1,64.7,23
6,3.33748517202772,5,-0.68201554212126,-0.0899986875399935,4.0522,0,0.437,0,373.66,398,12.83,74.5,20
6,2.84045185434419,5,-0.715518375305915,-0.0899986875399935,4.5026,0,0.437,0,383.23,398,12.83,45,21.4
6,3.89240095149823,24,1.28855531848504,0.833916637360556,2.7831,0,0.713,0,272.21,666,18.1,83.7,14.9
6,2.39216527029353,5,-1.20703386326315,0.833916637360556,6.4584,0,0.515,0,389.4,224,5.19,38.5,20.7
6,2.57789156243893,6,-1.09713589161437,-0.997706535589135,7.3172,52.5,0.405,0,396.9,293,5.32,45.6,22.3
6,3.18544479362822,4,-0.271969284896619,-0.142360813351939,4.3549,0,0.489,0,394.87,277,10.59,52.5,24.4
6,4.06736267341643,24,1.20450913632257,0.833916637360556,2.072,0,0.74,0,318.01,666,18.1,96.4,14.9
6,4.05106658926026,24,1.32492272254873,0.833916637360556,2.0527,0,0.584,0,83.45,666,18.1,86.1,14.5
6,2.92001331719541,4,-0.516687689195487,-0.142360813351939,3.9454,0,0.489,0,385.81,277,10.59,32.3,28.1
6,4.34010663761075,5,-0.282355124482593,-1.42225756521518,6.3467,12.5,0.524,0,392.52,311,7.87,94.3,15
6,4.67115273788205,24,1.36271093781534,0.833916637360556,1.9682,0,0.679,0,60.72,666,18.1,95.6,9.5
6,3.0873635507784,4,-0.00109058357058532,-0.24401601094397,3.5325,0,0.544,0,395.21,304,9.9,67.2,23.1
6,2.96220209812947,3,-1.04542245932965,-0.193693261025715,4.7794,0,0.449,0,396.9,247,4.49,48,23.9
6,4.32645706616516,24,1.37347451519496,0.833916637360556,1.639,0,0.693,0,376.11,666,18.1,100,12.1
6,4.2480425190673,24,1.37874788440396,0.833916637360556,2.0651,0,0.74,0,385.96,666,18.1,97.2,17.1
6,2.38528742469947,4,-0.754105737683146,0.187985637785564,5.2873,0,0.413,0,383.73,305,10.81,6.59999999999999,24.2
6,2.49260447666249,5,-0.428187092090874,0.431102979977672,4.5404,0,0.493,0,396.9,287,7.38,52.3,23.8
6,2.00367479764632,3,-1.3285991640072,-0.0899986875399935,6.0622,0,0.458,0,394.12,222,2.18,58.7,28.7
6,1.96698002837578,5,-0.360853067613337,0.431102979977672,5.4159,0,0.493,0,393.68,287,7.38,14.7,24.6
6,2.94472334302253,7,-0.437858807551857,0.130160746119299,7.8265,22,0.431,0,374.71,330,5.86,49.1,24.5
6,5.06681790495356,24,1.6235536098344,0.833916637360556,1.8347,0,0.679,0,27.25,666,18.1,100,7.2
6,1.4836495332713,7,-0.306604034199992,0.130160746119299,7.3967,22,0.431,0,377.07,330,5.86,8.90000000000001,24.8
6,2.69165071952762,4,-1.14415435440604,-0.341710340923555,3.6659,28,0.464,0,395.01,270,15.04,53.6,22.9
6,2.38758266975748,8,-0.639749350050662,0.494955615629276,7.2255,25,0.453,0,396.9,284,5.13,67.8,22.2
6,3.38117902571451,5,-0.563801111756315,1.368618600426,2.4329,0,0.52,0,395.24,384,8.56,97.1,19.8
6,2.4904258997364,4,-0.806405262083077,-0.61251795246359,4.1403,40,0.447,0,396.9,254,6.41,32.1,29.1
6,4.16192898206622,24,1.10084481200348,0.833916637360556,2.3053,0,0.614,0,396.21,666,18.1,93.6,16.7
6,2.18739734429996,7,-0.517478183377313,0.130160746119299,7.3967,22,0.431,0,396.28,330,5.86,13,24.4
6,2.20760664737077,1,-0.93713710040687,0.494955615629276,8.7921,40,0.429,0,396.9,335,1.25,44.4,22.9
6,3.45639545357996,4,0.304336945261535,1.45124616523898,4.4547,0,0.538,0,387.94,307,8.14,94.4,18.4
6,2.0231414599836,4,-1.01481157836723,-0.926703754699467,6.8147,21,0.439,0,396.9,243,5.64,21.1,25
6,2.7863446373514,1,-1.4257046057853,-1.22492933060631,6.2669,0,0.518,0,389.96,422,1.89,59.7,16.5
6,2.53356015340591,4,-1.01362878321265,-1.1943938643994,5.9604,0,0.437,0,392.85,289,13.92,51,27.1
6,1.81251836199392,5,-0.572713029421591,-1.42225756521518,4.5667,45,0.437,0,382.84,398,3.44,29.1,29.8
6,2.94296768133818,6,-1.13232959180986,-0.997706535589135,7.3172,52.5,0.405,0,371.72,293,5.32,22.9,24.8
6,2.94121059343912,7,-1.23679087283016,-1.16323735407812,5.4917,34,0.433,0,395.75,329,6.09,40.4,22
6,1.75587826607416,1,-1.73110191590629,-1.31292709856617,6.2196,60,0.401,0,376.7,265,2.93,18.8,29.1
6,2.52928758790583,6,-0.729788916439565,-0.997706535589135,6.1899,30,0.428,0,383.78,300,4.93,42.2,23.3
6,2.83860881851126,7,-1.00320285512325,-0.24401601094397,3.37,33,0.472,0,393.36,222,2.18,58.1,28.4
6,2.34116824416398,3,-0.979099447662566,-0.193693261025715,4.4377,0,0.449,0,392.3,247,4.49,56.1,26.6
6,2.21011810451908,4,-1.70749712180623,-0.852800591791647,8.344,80,0.435,0,390.94,280,2.01,29.7,24.5
6,2.97435392292094,5,-0.873527715910176,-1.06591919064377,3.4211,0,0.55,0,392.78,276,13.89,85.1,28.7
6,3.33895518265296,4,0.422450203982478,1.45124616523898,4.239,0,0.538,0,380.23,307,8.14,87.3,21
6,2.48824498167994,5,-1.41593677666986,-0.61251795246359,5.7321,55,0.484,0,396.9,370,3.78,56.4,23.9
6,2.02590611631263,4,-1.15573790796708,0.073471767344769,5.4007,25,0.426,0,396.9,281,4.86,33.5,28
6,1.79383327370528,5,-1.63513170996716,-0.852800591791647,12.1265,90,0.41,0,384.46,187,2.02,36.1,30.1
6,1.85236043558938,5,-0.881182162199306,-1.42225756521518,6.4798,45,0.437,0,389.71,398,3.44,30.8,30.5
6,2.94121059343912,8,-0.569857701758896,0.494955615629276,7.9809,25,0.453,0,395.58,284,5.13,43.4,25
6,2.37607998346522,5,-0.81315184879065,-1.42225756521518,3.7886,45,0.437,0,393.87,398,3.44,41.1,32
6,2.32939339467201,1,-0.642909385632915,1.45124616523898,2.3889,0,0.573,0,393.45,273,11.93,89.3,22
6,1.68415641953307,4,-0.944292098836412,-0.61251795246359,4.8628,40,0.447,1,393.45,254,6.41,27.6,33.1
6,2.56322071413899,7,-1.05891424750766,-0.24401601094397,3.1827,33,0.472,0,396.9,222,2.18,70.3,28.2
6,4.2741161140604,24,1.53478477167175,0.833916637360556,1.4655,0,0.597,0,179.36,666,18.1,100,27.5
6,1.23969924478981,4,-0.710566640972217,-0.61251795246359,4.2673,40,0.447,0,396.9,254,6.41,42.8,32
6,1.38392061319881,4,-1.24215263973925,0.187985637785564,5.1167,80,0.411,0,396.9,245,4.95,27.9,28.5
6,3.24902563166555,6,-0.625958095700758,-0.997706535589135,6.3361,30,0.428,0,391.25,300,4.93,54.3,22
6,2.18485632869642,1,-1.3444860289298,0.494955615629276,8.7921,40,0.429,0,389.85,335,1.25,34.5,26.6
6,1.82178979285759,5,-1.21180293627608,-1.4986288445605,5.2447,20,0.4429,0,392.23,216,3.33,37.2,35.4
6,1.81251836199392,3,-1.29941373385197,-0.852800591791647,7.6534,95,0.403,0,396.9,402,1.47,15.3,34.9
6,1.95554351788579,3,-0.974979132295867,-0.525818250464659,2.829,0,0.488,0,396.9,193,2.46,58.4,37.2
6,1.90319450985413,7,-0.689806356319916,-1.16323735407812,5.4917,34,0.433,0,390.43,329,6.09,17.7,33.1
7,1.86745735186065,5,-0.995356117901198,-1.52306810828665,7.8278,70,0.4,0,371.58,358,2.24,9.99999999999999,29
7,2.13593193411735,2,-1.02056776566917,-0.525818250464659,3.4145,0,0.489,0,396.06,270,3.41,63.1,28.7
7,2.669791809027,3,-1.56168397500598,-0.142360813351939,9.2229,17.5,0.4161,0,393.24,216,1.38,59.5,33
7,1.19167394244065,5,-0.763677815290095,-1.42225756521518,6.4798,45,0.437,0,390.49,398,3.44,26.3,36.4
7,2.67975608828148,5,0.146878096480402,-1.88714317572526,1.9301,20,0.647,0,387.89,264,3.97,91.6,36.5
7,1.8883877729515,5,-1.78337463925958,-0.481155986929274,8.6966,90,0.403,0,395.93,226,1.22,21.9,35.4
7,2.36218866261501,2,-1.20273636009996,-1.95119453467277,7.309,80,0.404,0,392.2,329,1.52,38.3,34.6
7,2.61719309471249,5,0.23405584043182,-1.88714317572526,1.8946,20,0.647,0,383.29,264,3.97,100,36
7,1.86444784052891,8,0.11311601621976,-0.695829524768667,4.148,0,0.507,0,390.07,307,6.2,71.6,31.5
7,2.25968019679516,2,-0.885053898594895,-0.435595771986813,3.4952,0,0.445,0,396.9,276,2.89,62.5,33.2
7,1.29472254172168,2,-1.50120378027857,-1.54701457236491,6.27,82.5,0.415,0,395.38,348,2.03,15.7,42.3
7,2.56952106214776,3,-0.906226095705115,-0.525818250464659,2.741,0,0.488,0,395.56,193,2.46,83.3,39.8
7,1.54587838126817,5,-1.23057998920222,-1.4986288445605,4.6947,20,0.4429,0,387.31,216,3.33,64.5,45.4
7,1.5637668426471,4,-1.24092217379969,-1.54701457236491,5.118,95,0.4161,0,392.78,224,2.68,33.2,48.5
7,1.23539042638482,4,-1.75416231758828,-1.61599016005755,5.6484,80,0.422,0,394.23,255,0.460000000000001,32,50
8,1.7007095453789,2,-0.593145304677562,-0.435595771986813,3.4952,0,0.445,0,396.9,276,2.89,76,38.7
8,1.00406601584559,8,0.167810620448871,-0.695829524768667,3.8384,0,0.507,0,385.91,307,6.2,73.3,41.7
6,3.32933063073995,2.84018924408917,-0.517136901664752,0.466609374779105,2.5194,0,0.544,0,350.45,304,9.9,37.8,16.1
6,3.28100982090464,10.2080667904415,-0.294960573842864,-1.28463571436017,3.2721,0,0.507,0,396.9,307,6.2,80.8,30.1
1,0.62806386189459,11.6375519681755,-1.78784942026874,-1.41033545877764,1.6232,0,0.871,0,261.95,403,19.58,98.5,19.4
1,1.95461579495341,8.36649308930942,-1.46385687755074,-0.899383628403813,1.5916,0,0.871,0,341.6,403,19.58,100,19.6
6,3.39924624669851,6.31937111864936,-0.439010752308416,0.793292481539413,2.4259,0,0.605,0,292.29,403,19.58,94.6,17.4
6,2.3728682848126,4.9639774390329,0.189840094309505,-0.450467948221889,2.3817,0,0.585,0,396.9,391,9.69,54,21.8
1,1.7474115132677,13.4876854857699,-1.92071187645317,-2.64108664795474,1.7364,0,0.871,0,88.63,403,19.58,94,13.1
8,1.4766667030633,12.6048179574962,-0.227525041742403,-0.516843892312015,2.8944,0,0.504,0,385.05,307,6.2,78.3,44.8
1,1.940280136586,12.1524104432787,-1.98687933441236,-0.925444776453785,1.5296,0,0.871,0,356.99,403,19.58,93.8,17.8
6,3.02175691194216,7.03694410868204,-0.0347045744335343,-0.0438342960625017,4.0317,0,0.544,0,396.9,304,9.9,71.7,19.8
8,0.831958009159016,15.1793128244264,0.574232193989146,-0.39810129435326,1.9709,0,0.605,0,374.43,403,19.58,90.8,50
4,4.63392801309815,25.0322536387624,1.3846185894512,0.591994860388198,2.198,0,0.74,0,388.52,666,18.1,96.6,12.6
6,5.12550230567738,-1.27949313455366,-0.0336074723363838,0.898117293893595,1.7572,0,0.581,0,359.29,188,25.65,95.6,15.7
6,4.35127274489261,24.1738717986798,1.68803042990702,1.44067820401596,2.0882,0,0.584,0,81.33,666,18.1,94.3,14.1
4,4.45619345810765,26.4581199711328,1.66939907944036,0.75994702312136,2.2955,0,0.77,0,350.65,666,18.1,91.1,19.9
6,3.29005873114105,6.44810253856762,-0.103522911939528,1.00734195385526,2.7778,0,0.52,0,393.49,384,8.56,54.4,21.7
8,0.873530966978729,5.45303936571209,0.0290776625651089,-0.278351458300204,3.1992,0,0.488,0,392.63,193,2.46,53.6,50
6,2.5828543214826,11.1605148873248,0.243577683747059,-0.982943499825195,2.9153,0,0.51,0,391.27,296,4.05,74.4,29.9
3,3.78753290149988,2.75353099414188,-0.126039550880964,-0.143529361042398,3.1121,0,0.55,1,392.8,276,13.89,56,23.3
4,4.25472374465702,23.4684878317894,2.04673431681785,1.65935804903973,1.7821,0,0.693,0,396.9,666,18.1,94.7,12.7
5,3.48813215686456,3.79583698691173,-0.00235044121899268,0.850254128299043,2.1675,0,0.573,0,396.9,273,11.93,91,23.9
8,1.65662138559675,10.4065084496268,1.18251706815443,0.513028620431943,1.8773,0,0.605,0,363.43,403,19.58,97.4,41.3
6,1.92659792047402,5.74751437368144,0.141936338216689,-0.222468347443197,3.3751,0,0.504,0,380.34,307,6.2,21.4,31.5
1,1.17076412875411,8.15644386370553,-1.73598848414705,-0.614764541944225,1.4191,0,0.871,0,172.91,403,19.58,100,13.8
2,3.29464557355748,33.9675476996715,-0.175623455967373,-1.44791489122179,1.7455,0,0.871,1,88.01,403,19.58,82.6,15.6
8,0.756936292842933,10.1466458472957,0.349911258836157,0.151570312060787,2.0459,0,0.605,0,369.3,403,19.58,96.2,50
7,3.47512912000196,4.72929454738798,-0.951809151875166,-0.91517520721176,2.0788,20,0.647,0,393.42,264,3.97,94.5,31
6,2.37025305753289,3.46089945492025,-0.717861790986717,-0.355751859059456,3.9454,0,0.489,0,396.9,277,10.59,22.3,22.6
5,2.31912324345643,2.24618339717273,-1.0269454786183,0.553082345910644,5.5027,0,0.437,0,396.9,289,13.92,18.4,23.9
3,3.79396212632165,8.84049086197317,0.673745206694633,-0.357767038311761,3.048,0,0.507,1,395.24,307,6.2,91.3,21.7
5,4.10107327738991,9.22241582900216,0.960719586105242,0.958336450292795,2.422,0,0.605,0,395.11,403,19.58,91.8,22.7
6,2.75358753428898,7.13492542192966,-0.120572778507795,0.287282331284564,3.6715,0,0.504,0,376.14,307,6.2,76.9,31.7
5,5.0783973912728,5.7466608915681,0.135131169180417,0.792686031396772,3.7872,0,0.538,0,358.77,307,8.14,95,13.1
5,4.03222587258408,23.8841128221576,1.35924259412236,0.451611790256642,2.3158,0,0.713,0,100.19,666,18.1,87.9,14.3
2,3.10212592070691,29.4020505333396,0.401576825390281,-0.422929974504924,1.6102,0,0.871,1,343.28,403,19.58,88,15.3
3,4.11827191341321,4.96029013437643,-0.132463229583185,0.378503254237202,1.7984,0,0.605,1,338.92,403,19.58,92.6,27
6,2.93265679227626,1.45768128405873,-0.952729914674372,-0.14480953207172,3.7476,0,0.449,0,395.15,247,4.49,56.8,22.2
7,2.84273057885174,1.48075548269717,-0.430960213375968,-0.633681118709558,2.0107,20,0.647,0,391.93,264,3.97,100,30.1
8,1.78784665895949,10.141678690183,0.715320253780793,-1.00230737853666,3.2157,0,0.504,0,387.38,307,6.2,86.5,37.6
5,2.50449514045333,5.95973853119523,-0.374926218639623,0.0878851103069279,3.3175,0,0.51,0,395.6,296,4.05,73.4,24.6
5,3.72307633267016,9.03200562208493,0.143204600266373,1.51231118524093,1.8125,0,0.624,0,396.9,437,21.89,98.8,18
6,3.26656150566832,2.35611154087953,-0.576894669778743,-0.565998161629312,3.4952,0,0.445,0,391.83,276,2.89,69.6,21.4
6,3.90435603583377,7.39829951770004,-0.761799589984964,-0.3757390740523,2.6463,0,0.51,0,395.5,296,4.05,84.1,23.6
5,3.36222722224252,2.22869681227866,-0.539972882168742,-0.478533743167009,5.9853,0,0.515,0,396.9,224,5.19,34.5,21.1
6,2.49068444657428,0.516753101703928,-1.28606036541207,-0.382877438456144,5.7209,0,0.448,0,385.41,233,6.91,2.90000000000001,26.6
3,2.96672799727929,1.47649097014168,0.0244823918294114,1.30356277541268,3.3633,0,0.55,1,393.74,276,13.89,92.4,23
5,3.10997534327962,6.28257761889951,-0.587457873455853,0.806657017928799,5.2146,0,0.46,0,375.21,430,3.24,17.2,22.6
8,1.21512589924588,11.1085975039337,0.392436978812163,-1.88714317572526,2.4216,20,0.575,0,384.54,264,3.97,67,50
6,3.38466954684038,9.54862975344211,-0.257188317780545,-1.54701457236491,2.1,0,0.605,0,297.09,403,19.58,96.1,23.8
6,3.76091932612669,2.5648154393252,-0.240552949669948,-1.54701457236491,2.3887,0,0.605,0,348.13,403,19.58,97.3,19.1
6,3.23145986161227,11.1442224865404,-0.784227843649609,-1.54701457236491,2.2625,0,0.605,0,330.04,403,19.58,95.2,22.3
1,1.43076696538552,11.8646095154883,-1.679137574639,-1.54701457236491,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5
1,0.635519902329062,15.993627007706,-1.78867409249666,-1.54701457236491,1.7659,0,0.871,0,364.31,403,19.58,100,23.3
3,1.50909748528053,5.23940151875183,-0.229986536788974,-1.4986288445605,5.2119,20,0.4429,1,377.07,216,3.33,49.7,46
7,1.27535898234006,1.78309131952809,-0.509930152136522,-1.4986288445605,4.1007,20,0.4429,0,396.9,216,3.33,32.2,35.1
6,3.09043228446716,7.06504238592319,-1.07990626094137,-1.1943938643994,5.9604,0,0.437,0,396.9,289,13.92,31.1,28.6
8,0.00807645414426883,13.5492007366991,1.30175896792435,-0.695829524768667,2.8944,0,0.504,0,382,307,6.2,83,50
3,2.80988571056591,7.07595397082999,-0.368816458801928,-0.695829524768667,3.6519,0,0.507,1,360.2,307,6.2,66.5,29
8,0.358176502139185,5.75106197080623,-0.438819539639185,-0.695829524768667,3.3751,0,0.504,0,377.51,307,6.2,17,46.7
5,2.53379230161786,4.82433764197425,-0.178260463061397,-0.525818250464659,4.9671,0,0.469,0,392.83,242,7.07,61.1,34.7
7,3.27245455843175,3.62669301031511,-0.609682408581713,-0.525818250464659,2.9879,0,0.488,0,391,193,2.46,89.8,26.4
6,2.89999485060523,1.95698539412313,-0.275596090617019,-0.525818250464659,4.9671,0,0.469,0,396.9,242,7.07,78.9,21.6
5,3.31962732819173,7.24888145217524,-0.199798558311717,-0.341710340923555,3.615,28,0.464,0,396.9,270,15.04,77.3,20.6
5,2.19031654801316,8.22132068613082,-0.21421291379042,-0.0899986875399935,4.2515,0,0.437,0,394.92,398,12.83,6,24.1
5,3.36424450421221,3.47058254596727,-0.712498005902165,0.073471767344769,5.4007,25,0.426,0,395.63,281,4.86,70.4,23.9
5,3.3465890375027,3.22586823505558,0.0900037149966963,0.187985637785564,3.3603,0,0.499,0,396.9,279,5.96,68.2,18.9
6,3.99075808228605,11.6217464392991,-0.365265621516539,0.187985637785564,2.4982,0,0.585,0,396.9,391,9.69,79.7,16.8
5,5.40009715359367,15.780407922488,0.837482788396755,0.763410225319547,1.7554,0,0.609,0,344.05,711,27.74,98.3,7
3,3.20540473478037,17.9977788574151,1.43759643632172,0.833916637360556,2.1222,0,0.77,1,377.73,666,18.1,97.4,17.8
5,4.00195653929796,13.3198658535055,0.874560231539368,0.833916637360556,2.1705,0,0.614,0,379.7,666,18.1,96.7,14.6
4,4.21733783535061,26.8814802741373,1.79736959187615,0.833916637360556,1.5895,0,0.7,0,372.92,666,18.1,100,10.2
4,4.16089715304825,21.7333931470429,0.701575001330353,0.833916637360556,2.7344,0,0.713,0,396.9,666,18.1,83,19.5
8,0.0208990087609684,27.756231809336,1.70016460364888,0.833916637360556,1.1691,0,0.631,0,366.15,666,18.1,100,50
5,3.24142303883342,14.8476026491248,0.9650535057481,0.833916637360556,2.2004,0,0.584,0,97.95,666,18.1,74.8,16.1
6,2.6842210282378,0.567472458888433,-0.52955433129729,1.45124616523898,2.2875,0,0.573,0,396.9,273,11.93,76.7,20.6
5,2.24782362903838,8.04066108853732,-0.566778547163365,1.45124616523898,3.7965,0,0.538,0,288.99,307,8.14,36.6,20.2
6,2.99750760054627,1.94745014692871,-1.00146991925243,0.833916637360556,4.8122,0,0.515,0,396.9,224,5.19,45.4,19
6,3.02572858925654,-3.43863192560204,-0.942237381503266,0.833916637360556,4.8122,0,0.515,0,396.9,224,5.19,58.5,18.7
6,2.74878984713733,12.1903026938962,-0.685513679240743,-0.525818250464659,2.6775,0,0.547,0,395.59,432,10.01,81.6,22.8
5,4.28991361399377,4.58697592437123,-0.417161495971075,-0.525818250464659,2.4631,0,0.547,0,344.91,432,10.01,88.2,18.3
5,4.97594395376994,11.0487260621652,-0.322137746287165,0.763410225319547,1.8226,0,0.609,0,318.43,711,27.74,98,8.1
3,3.58139920443092,-0.240031358282195,-0.299514037675117,-0.142360813351939,3.6526,0,0.489,1,390.94,277,10.59,53.8,22.4
5,4.60905205660765,4.70129703418539,-0.230813169748103,1.62150192036674,1.6686,0,0.624,0,392.04,437,21.89,98.2,13.3
6,4.11979642431533,8.24748876162651,-0.106515801661242,1.62150192036674,1.9669,0,0.624,0,378.25,437,21.89,93.5,17.4
8,1.14990757571583,5.81127934511833,-0.0935037427374783,-0.695829524768667,3.6519,0,0.507,0,378.95,307,6.2,70.4,48.3
5,4.37048256408268,16.9307345771488,0.553018734793929,-1.54701457236491,1.7573,0,0.605,0,353.89,403,19.58,100,24.3
2,3.15014732218751,35.3159398074606,0.575785257963076,-1.54701457236491,1.7494,0,0.871,1,321.02,403,19.58,96,17
5,3.91101340728069,5.31925578750703,0.637889913664838,1.62150192036674,1.4394,0,0.624,0,396.9,437,21.89,100,14.4
5,3.55538599254515,20.6670074977766,0.922144908828823,0.833916637360556,3.0665,0,0.655,0,334.4,666,18.1,48.2,19.9
6,2.90397074622751,25.5338845243127,0.972481057837178,0.833916637360556,2.8965,0,0.58,0,393.37,666,18.1,75,23.2
4,3.56322059250866,23.2217609562818,0.986733084000734,0.833916637360556,2.5671,0,0.713,0,391.43,666,18.1,88.4,17.7
4,3.55207270484237,30.4136312244636,1.04593205570304,0.833916637360556,2.5091,0,0.77,0,390.74,666,18.1,81.3,22.6
5,3.81911640369326,21.5316480197591,1.06119035413388,0.833916637360556,2.5403,0,0.584,0,331.29,666,18.1,94.5,19.1
6,2.24446343068269,18.5005997147725,1.0815276492846,0.833916637360556,2.5329,0,0.614,0,374.68,666,18.1,67.6,29.8
8,-0.236894591754232,23.5012135295309,1.10308845635889,0.833916637360556,1.3325,0,0.631,0,375.52,666,18.1,100,50
4,3.46324169711182,21.117726153831,1.118783357068,0.833916637360556,2.3682,0,0.713,0,385.09,666,18.1,91.8,16.1
3,1.32306249655494,18.2024364835207,1.16265648347329,0.833916637360556,1.3567,0,0.631,1,375.33,666,18.1,96.8,50
6,2.51403926770271,21.2524743385812,1.16537917921538,0.833916637360556,3.3317,0,0.532,0,393.07,666,18.1,74.9,23.7
4,4.28221366326009,24.4665855932416,1.17684560946746,0.833916637360556,1.6768,0,0.693,0,396.9,666,18.1,96,12.5
4,3.82933858962197,29.0479583961053,1.23609730488857,0.833916637360556,2.7175,0,0.713,0,396.9,666,18.1,84.4,20
4,4.52681775263815,22.5322817803807,1.24549561341797,0.833916637360556,1.9265,0,0.7,0,394.43,666,18.1,97,15.1
3,0.499231351101201,24.3716237747872,1.31422930153939,0.833916637360556,1.1296,0,0.668,1,347.88,666,18.1,89.6,50
4,4.8422566219155,23.9521508259399,1.35620121079935,0.833916637360556,1.5804,0,0.7,0,396.9,666,18.1,100,11.3
4,4.09365428683148,21.6574156513949,1.38277536154235,0.833916637360556,1.358,0,0.671,0,396.9,666,18.1,98.8,13.3
4,4.67345769435525,22.5106684262991,1.38651151104938,0.833916637360556,1.5004,0,0.693,0,338.16,666,18.1,77.8,6.3
4,5.3711779250779,25.39198547987,1.44775841696885,0.833916637360556,1.77,0,0.7,0,396.9,666,18.1,97,9.7
