"","X1.RM","X1.LSTAT","X1.RAD","X1.CRIM","X1.PTRATIO","X1.DIS","X1.ZN","X1.NOX","X1.CHAS","X1.B","X1.TAX","X1.INDUS","X1.AGE","X1.MEDV"
"394",4.906,5.18159064937947,"24",1.5042038884825,0.833916637360556,1.7821,0,0.693,0,396.9,666,18.1,94.7,12.7
"434",5.454,5.06681790495356,"24",1.52019859756907,0.833916637360556,2.2222,0,0.713,0,100.63,666,18.1,95,11.7
"479",6.415,3.37973592909943,"24",1.53192093564319,0.833916637360556,1.9512,0,0.614,0,383.32,666,18.1,88,21.4
"468",6.095,3.61689752279119,"24",1.56465386031977,0.833916637360556,2.9084,0,0.58,0,368.74,666,18.1,71,19.1
"425",5.706,4.74136542606774,"24",1.5717883072033,0.833916637360556,1.9096,0,0.679,0,7.68,666,18.1,95.4,8.3
"385",6.174,4.3565844433166,"24",1.59475409965225,0.833916637360556,1.4261,0,0.7,0,396.9,666,18.1,98.1,7.2
"412",6.315,4.67286642110496,"24",1.63911539124475,0.833916637360556,1.5539,0,0.597,0,28.79,666,18.1,100,17.9
"440",5.531,5.60127400904851,"24",1.70214342327538,0.833916637360556,1.8662,0,0.74,0,391.45,666,18.1,92.4,10.5
"387",4.368,5.10218499507821,"24",1.71188672515517,0.833916637360556,1.5184,0,0.7,0,396.9,666,18.1,89.5,7.4
"413",5.572,4.0824768971938,"24",1.80741741062625,0.833916637360556,1.5894,0,0.597,0,210.97,666,18.1,100,16.3
"398",5.987,5.00912879101723,"24",1.9281843063954,0.833916637360556,1.4896,0,0.693,0,396.9,666,18.1,100,5
"410",5.572,4.67286642110496,"24",2.05366507699716,0.833916637360556,1.413,0,0.597,0,2.6,666,18.1,100,15
"274",6.549,1.46114289647888,"4",-0.987536070021765,-0.61251795246359,4.0776,40,0.447,1,396.9,254,6.41,32.9,32.4
"277",6.482,1.68415641953307,"4",-0.944292098836412,-0.61251795246359,4.8628,40,0.447,1,393.45,254,6.41,27.6,33.1
"350",6.549,2.20760664737077,"1",-0.93713710040687,0.494955615629276,8.7921,40,0.429,0,396.9,335,1.25,44.4,22.9
"276",6.871,2.22511923058885,"4",-0.666307715424616,-0.61251795246359,4.7872,40,0.447,1,389.25,254,6.41,49,33.2
"158",6.727,2.31754817331902,"5",0.553018734793929,-1.54701457236491,1.7573,0,0.605,0,353.89,403,19.58,100,24.3
"306",6.968,2.32703001097738,"7",-0.838312754307627,-0.24401601094397,3.0992,33,0.472,0,396.9,222,2.18,71.9,33.4
"365",7.249,2.47510998425599,"24",1.07341409398711,0.833916637360556,1.6132,0,0.718,0,354.7,666,18.1,87.9,27.5
"261",8.297,2.50562709546791,"5",0.133107797315567,-1.88714317572526,2.1398,20,0.647,0,388.37,264,3.97,89.4,43.1
"73",5.884,2.56532298045928,"4",-0.351809237284047,0.187985637785564,5.2873,0,0.413,0,377.17,305,10.81,6.2,23.4
"332",6.167,2.62537258770055,"1",-1.24772631149289,-0.89012178462863,6.6407,35,0.4379,0,362.25,304,6.06,23.3,19.4
"313",6.871,2.63960938223065,"4",-0.193971271081132,-0.24401601094397,3.2628,0,0.544,0,393.39,304,9.9,82.8,21.6
"234",5.986,2.669791809027,"8",0.0502275137582259,-0.695829524768667,3.6519,0,0.507,1,360.2,307,6.2,66.5,29
"87",6.59,2.74628234534366,"3",-0.86335536246953,-0.193693261025715,3.7476,0,0.449,0,395.15,247,4.49,56.8,22.2
"15",5.572,2.7520523236812,"4",0.208132786614066,1.45124616523898,4.4986,0,0.538,0,395.62,307,8.14,56.5,19.9
"75",5.713,2.84045185434419,"5",-0.715518375305915,-0.0899986875399935,4.5026,0,0.437,0,383.23,398,12.83,45,21.4
"59",6.202,2.89142206491776,"8",-0.673254203821376,0.494955615629276,6.932,25,0.453,0,396.9,284,5.13,47.2,19.6
"63",6.481,2.94121059343912,"8",-0.569857701758896,0.494955615629276,7.9809,25,0.453,0,395.58,284,5.13,43.4,25
"362",7.041,3.0592364638326,"24",0.98505462582006,0.833916637360556,2.1036,0,0.77,0,380.79,666,18.1,96.2,20.8
"45",5.454,3.06256425547388,"3",-0.416928431008184,-0.481155986929274,5.1004,0,0.448,0,396.9,233,6.91,33.8,19.3
"94",6.54,3.12485597689028,"4",-1.13270278357,-0.341710340923556,3.615,28,0.464,0,396.9,270,15.04,77.3,20.6
"31",5.851,3.48966651168965,"4",0.556915495826945,1.45124616523898,4.175,0,0.538,0,376.73,307,8.14,100,14.5
"68",5.599,3.49653837097157,"4",-0.534908351423173,0.0178965792890688,6.498,12.5,0.409,0,396.9,345,6.07,36.8,17.4
"60",5.708,3.50475789712255,"8",-0.486091977796337,0.494955615629276,7.2254,25,0.453,0,395.11,284,5.13,66.2,18.7
"465",6.273,3.63507856464225,"24",0.922144908828823,0.833916637360556,3.0665,0,0.655,0,334.4,666,18.1,48.2,19.9
"469",5.868,3.71521240083281,"24",1.49571650437187,0.833916637360556,2.8237,0,0.58,0,396.9,666,18.1,56.7,20.1
"393",5.565,3.76595466700007,"24",1.33201451446875,0.833916637360556,1.7912,0,0.693,0,396.9,666,18.1,92.6,13.8
"470",5.707,3.8993653687955,"24",1.05429836981599,0.833916637360556,3.0334,0,0.58,0,396.9,666,18.1,84,19.9
"452",6.202,4.01040710959376,"24",1.118783357068,0.833916637360556,2.3682,0,0.713,0,385.09,666,18.1,91.8,16.1
"451",5.663,4.06085702022921,"24",1.14593090537205,0.833916637360556,2.3552,0,0.713,0,355.29,666,18.1,98.2,15.2
"446",6.833,4.06736267341643,"24",1.20450913632257,0.833916637360556,2.072,0,0.74,0,318.01,666,18.1,96.4,14.9
"245",5.602,4.13888231107415,"7",-0.36222604460813,0.130160746119299,7.9549,22,0.431,0,389.13,330,5.86,70.2,18.5
"7",5.981,4.21047142468078,"5",-0.502433224764114,-1.42225756521518,5.9505,12.5,0.524,0,396.9,311,7.87,96.1,27.1
"396",6.162,4.23287784150672,"24",1.17684560946746,0.833916637360556,1.6768,0,0.693,0,396.9,666,18.1,96,12.5
"20",6.142,4.39494591795916,"4",0.521878431718159,1.45124616523898,3.7979,0,0.538,0,376.57,307,8.14,98.1,13.6
"406",5.344,4.60695956615958,"24",1.67732521081752,0.833916637360556,1.1781,0,0.659,0,370.22,666,18.1,100,11.9
"378",5.304,4.63751413688495,"24",1.73003641739563,0.833916637360556,1.3861,0,0.671,0,396.9,666,18.1,96.2,13.1
"144",4.519,5.08455739802592,"5",0.867689799724878,-1.54701457236491,1.3459,0,0.871,0,396.9,403,19.58,97.8,11.8
"147",4.906,5.10218499507821,"5",0.799703646891987,-1.54701457236491,1.4608,0,0.871,0,391.71,403,19.58,95.7,14.6
"388",6.343,5.18087877469651,"24",1.53192093564319,0.833916637360556,1.5895,0,0.7,0,372.92,666,18.1,100,10.2
"374",5.412,5.66157963515772,"24",1.63248709431532,0.833916637360556,1.137,0,0.668,0,396.9,666,18.1,100,13.8
"367",3.863,3.52924393810359,"24",1.50896405141576,0.833916637360556,1.5106,0,0.631,0,131.42,666,18.1,100,23.1
"384",4.368,5.18159064937947,"24",1.66505245342637,0.833916637360556,1.4395,0,0.7,0,285.83,666,18.1,91.2,8.8
"414",4.519,5.60127400904851,"24",2.00419999588948,0.833916637360556,1.6582,0,0.693,0,88.27,666,18.1,100,7
"386",4.652,5.00912879101723,"24",1.74246001076939,0.833916637360556,1.4672,0,0.7,0,396.9,666,18.1,100,10.5
"373",4.906,5.46201437662761,"24",1.43140057189027,0.833916637360556,1.1742,0,0.668,0,396.9,666,18.1,100,13.8
"310",4.973,3.43394614791895,"4",0.845127789516917,-0.24401601094397,2.5194,0,0.544,0,350.45,304,9.9,37.8,16.1
"477",5.304,4.74136542606774,"24",1.55043152293854,0.833916637360556,2.1007,0,0.614,0,349.48,666,18.1,97.3,12
"417",5.304,4.8820945735777,"24",1.76715168467932,0.833916637360556,1.6475,0,0.679,0,127.36,666,18.1,89.1,10.4
"209",5.344,4.58491752884065,"4",0.037147236314132,-0.142360813351939,3.875,0,0.489,1,396.9,277,10.59,100,20
"496",5.39,4.40634437237896,"6",-0.158780122998019,0.187985637785564,2.7986,0,0.585,0,396.9,391,9.69,72.9,19.7
"48",5.399,5.19437380746687,"3",-0.222909837165795,-0.481155986929274,5.87,0,0.448,0,396.9,233,6.91,95.3,14.4
"211",5.404,4.6625677969456,"4",-0.0332999676439515,-0.142360813351939,3.665,0,0.489,1,395.24,277,10.59,88.6,19.3
"214",5.412,5.10364896126125,"4",-0.15886390730877,-0.142360813351939,3.5875,0,0.489,0,348.93,277,10.59,9.8,23.7
"474",5.427,4.10497825759137,"24",1.30389483051364,0.833916637360556,2.4298,0,0.584,0,352.58,666,18.1,95.4,13.8
"488",5.454,4.09643014889608,"4",-0.480933234852322,0.763410225319547,1.8209,0,0.609,0,395.09,711,27.74,92.7,15.2
"383",5.52,4.71198134745573,"24",1.30074584166071,0.833916637360556,1.5331,0,0.7,0,396.9,666,18.1,100,12.3
"404",5.531,4.94014164505202,"24",1.96217243024037,0.833916637360556,1.6074,0,0.693,0,329.46,666,18.1,85.4,8.5
"382",5.536,4.62969071879301,"24",1.35620121079935,0.833916637360556,1.5804,0,0.7,0,396.9,666,18.1,100,11.3
"424",5.565,3.99818950794267,"24",1.3387393925451,0.833916637360556,2.0635,0,0.584,0,3.65,666,18.1,70.6,11.7
"172",5.572,3.7064406117718,"5",-0.521667919480987,-0.997706535589136,2.5961,0,0.51,0,396.9,296,4.05,88.5,23.1
"244",5.593,3.41412227368256,"7",-0.325436770736545,0.130160746119299,7.9549,22,0.431,0,372.49,330,5.86,76.5,17.6
"25",5.599,3.92473330146628,"4",0.342612756449429,1.45124616523898,4.4546,0,0.538,0,303.42,307,8.14,85.7,13.9
"49",5.602,3.88891128449072,"3",-0.29369420124999,-0.481155986929274,6.0877,0,0.448,0,396.9,233,6.91,62,19.4
"8",5.631,5.13132001327312,"5",-0.31321840075209,-1.42225756521518,6.0821,12.5,0.524,0,386.63,311,7.87,100,16.5
"129",5.637,4.12622187385129,"4",0.364134105668252,1.62150192036674,1.9799,0,0.624,0,396.9,437,21.89,94.7,14.3
"354",5.663,2.669791809027,"4",-1.13183242629733,2.37435025588153,10.5857,80,0.413,0,382.8,334,1.91,21.9,18.2
"495",5.67,4.04670290115981,"6",-0.395377704364502,0.187985637785564,2.7986,0,0.585,0,393.29,391,9.69,28.8,23.1
"331",5.706,3.40414597400055,"1",-1.04921059515345,-0.89012178462863,6.6407,35,0.4379,0,394.02,304,6.06,28.4,17.1
"493",5.707,3.34335953652875,"6",-0.411455336950667,0.187985637785564,2.3817,0,0.585,0,396.9,391,9.69,54,21.8
"323",5.708,3.30341021379394,"5",-0.168397045747662,0.431102979977672,4.7211,0,0.493,0,391.13,287,7.38,74.3,18.5
"390",5.713,3.99261605108853,"24",1.24549561341797,0.833916637360556,1.9265,0,0.7,0,394.43,666,18.1,97,15.1
"19",5.727,3.23368330617336,"4",0.27542816205318,1.45124616523898,3.7965,0,0.538,0,390.95,307,8.14,69.5,18.2
"119",5.731,3.56683064029039,"6",-0.501701934661376,-0.525818250464659,2.7592,0,0.547,0,391.5,432,10.01,65.2,19.3
"134",5.757,4.01483497528896,"4",0.410466167700012,1.62150192036674,2.346,0,0.624,0,262.76,437,21.89,98.4,15.6
"46",5.786,3.63766448693914,"3",-0.369994796830651,-0.481155986929274,5.1004,0,0.448,0,396.9,233,6.91,33.3,20
"66",5.787,3.06754651686044,"4",-1.12223315533557,-1.16323735407812,6.6115,80,0.398,0,396.9,337,3.37,31.1,19.4
"297",5.79,3.8466409867859,"4",-0.51486017497612,-1.1943938643994,6.32,0,0.437,0,396.9,289,13.92,58,20.3
"26",5.813,3.721458316052,"4",0.239869957997484,1.45124616523898,4.682,0,0.538,0,376.88,307,8.14,90.3,16.6
"37",5.85,2.8089012173871,"5",-0.80406874981701,0.187985637785564,3.9342,0,0.499,0,396.9,279,5.96,41.5,21
"105",5.851,3.92014044759851,"5",-0.545922346322668,1.368618600426,2.1069,0,0.52,0,394.05,384,8.56,96.7,19.5
"164",5.854,3.28843404925812,"5",0.776277517255939,-1.54701457236491,2.422,0,0.605,0,395.11,403,19.58,91.8,22.7
"123",5.856,4.78279450946763,"2",-0.482535188809574,0.130160746119299,1.9444,0,0.581,0,370.31,188,25.65,97,17.3
"174",5.859,2.96568099686014,"5",-0.776798108927056,-0.997706535589136,2.7019,0,0.51,0,393.23,296,4.05,68.7,22.6
"328",5.868,3.02229368912995,"4",-0.903925559327132,-0.89012178462863,5.2146,0,0.46,0,382.44,430,3.24,25.8,19.3
"336",5.869,2.99331339481589,"5",-1.25383310223836,0.833916637360556,5.2311,0,0.515,0,396.9,224,5.19,46.3,19.5
"120",5.87,3.66592498540228,"2",-0.882090459218835,0.130160746119299,2.2577,0,0.581,0,389.15,188,25.65,69.7,22
"255",5.876,2.89681195165228,"1",-1.23511718570048,-1.06591919064377,9.2203,80,0.392,0,395.18,315,3.64,19.1,20.9
"167",5.877,3.36234746865499,"5",0.681552706086877,-1.54701457236491,2.4259,0,0.605,0,227.61,403,19.58,79.2,23.8
"352",5.884,2.61719309471249,"4",-0.856615454884709,-0.293348642158638,10.7103,60,0.411,0,392.33,411,1.69,18.5,18.6
"69",5.885,2.81263744109383,"4",-0.563247074078497,0.0178965792890688,6.498,12.5,0.409,0,396.9,345,6.07,33,20.9
"54",5.888,3.72021043714433,"3",-1.76276120154515,1.53552944977859,7.3197,75,0.41,0,396.9,469,4,47.6,18.9
"12",5.889,3.83119434777177,"5",-0.722821344955904,-1.42225756521518,5.4509,12.5,0.524,0,390.5,311,7.87,39,21.7
"205",5.891,3.16965949954955,"4",-0.531637942250396,-0.142360813351939,3.9454,0,0.489,0,396.9,277,10.59,22.3,22.6
"346",5.898,3.43817204186857,"3",-0.941298440286822,-0.0365864931420291,8.0136,0,0.442,0,364.61,352,4.39,52.3,17.2
"487",5.905,3.25970342626834,"24",1.0978334997499,0.833916637360556,3.1523,0,0.583,0,388.22,666,18.1,53.2,20.6
"24",5.924,3.90052417837898,"4",0.290653449577162,1.45124616523898,4.3996,0,0.538,0,394.33,307,8.14,94.1,15.6
"494",5.926,3.56416578079626,"6",-0.175900499594692,0.187985637785564,2.3817,0,0.585,0,396.9,391,9.69,42.6,24.5
"115",5.928,3.83714700255807,"6",-0.417161495971075,-0.525818250464659,2.4631,0,0.547,0,344.91,432,10.01,88.2,18.3
"355",5.936,2.10172676468467,"4",-0.657101013680244,2.37435025588153,10.5857,80,0.413,0,376.04,334,1.91,19.5,20.6
"457",5.936,3.97357171906513,"24",1.31100093462952,0.833916637360556,2.7792,0,0.713,0,3.5,666,18.1,80.3,13.5
"136",5.942,3.96906926502097,"4",-0.106515801661242,1.62150192036674,1.9669,0,0.624,0,378.25,437,21.89,93.5,17.4
"418",5.957,4.3565844433166,"24",2.23934996774825,0.833916637360556,1.8026,0,0.679,0,16.45,666,18.1,100,8.8
"210",5.96,4.01040710959376,"4",-0.408155814339856,-0.142360813351939,3.8771,0,0.489,1,393.25,277,10.59,92.1,21.7
"122",5.961,4.0824768971938,"2",-0.727178322130495,0.130160746119299,2.0869,0,0.581,0,378.09,188,25.65,92.9,20.5
"50",5.963,3.54542647125892,"4",-0.751363125104832,-0.926703754699467,6.8147,21,0.439,0,395.56,243,5.64,45.7,19.7
"21",5.965,3.59594633056158,"4",0.348802532757035,1.45124616523898,4.0123,0,0.538,0,392.53,307,8.14,89.2,19.6
"38",5.966,3.04922273246206,"5",-0.406471893318376,0.187985637785564,3.8473,0,0.499,0,393.43,279,5.96,30.2,24.7
"61",5.966,3.67484687572046,"8",-0.416084529479112,0.494955615629276,6.8185,25,0.453,0,378.08,284,5.13,93.4,16
"340",5.968,2.9039775081548,"5",-0.942237381503267,0.833916637360556,4.8122,0,0.515,0,396.9,224,5.19,58.5,18.7
"309",5.972,3.02229368912995,"4",-0.0681732431465317,-0.24401601094397,3.1025,0,0.544,0,396.24,304,9.9,76.7,20.3
"230",5.981,3.28993612666074,"8",0.135626186614536,-0.695829524768667,3.6715,0,0.504,0,378.35,307,6.2,68.1,24.3
"491",5.983,4.09750025962512,"4",-0.661198319646137,0.763410225319547,1.8681,0,0.609,0,390.11,711,27.74,98.8,13.6
"339",5.985,2.98299235862317,"5",-1.00146991925243,0.833916637360556,4.8122,0,0.515,0,396.9,224,5.19,45.4,19
"125",5.986,3.721458316052,"2",-0.423970680833503,0.130160746119299,1.9929,0,0.581,0,385.02,188,25.65,88.4,21.4
"400",5.987,4.89238142804911,"24",1.75304366103184,0.833916637360556,1.5888,0,0.693,0,396.9,666,18.1,100,5.6
"53",5.998,2.74435549976171,"4",-1.05366615223488,-0.926703754699467,6.8147,21,0.439,0,396.9,243,5.64,21.4,23.4
"467",6.003,4.42334872882577,"24",1.06119035413388,0.833916637360556,2.5403,0,0.584,0,331.29,666,18.1,94.5,19.1
"121",6.004,3.65312102596691,"2",-0.862334898869117,0.130160746119299,2.1974,0,0.581,0,377.67,188,25.65,84.1,20.3
"9",6.004,3.99149985080341,"5",-0.420964942198468,-1.42225756521518,6.5921,12.5,0.524,0,386.71,311,7.87,85.9,18.9
"6",6.012,3.40414597400055,"5",-0.753930219985669,-1.42225756521518,5.5605,12.5,0.524,0,395.6,311,7.87,66.6,22.9
"345",6.014,3.11513644455317,"3",-1.30581721311022,-0.0365864931420291,8.0136,0,0.442,0,385.64,352,4.39,48.5,17.5
"498",6.019,3.47309064222919,"6",-0.252215954094587,0.187985637785564,2.4091,0,0.585,0,396.9,391,9.69,65.3,21.2
"117",6.021,3.07747732040351,"6",-0.480533584256675,-0.525818250464659,2.7474,0,0.547,0,394.51,432,10.01,82.6,19.2
"500",6.027,3.66081168395787,"6",-0.28347233303905,0.187985637785564,2.4982,0,0.585,0,396.9,391,9.69,79.7,16.8
"47",6.03,4.17441166832259,"3",-0.27286886672791,-0.481155986929274,5.6894,0,0.448,0,392.74,233,6.91,85.5,16.6
"338",6.059,2.75972112897435,"5",-1.27325227786251,0.833916637360556,4.8122,0,0.515,0,396.14,224,5.19,37.3,20.6
"44",6.069,2.9499817972882,"3",-0.585381623382917,-0.481155986929274,5.7209,0,0.448,0,389.39,233,6.91,40,21.2
"327",6.083,3.45499873992477,"5",-0.248315164027441,0.431102979977672,5.4159,0,0.493,0,396.9,287,7.38,43.7,22.2
"235",6.086,3.17124306319254,"8",-0.0949880038324282,-0.695829524768667,3.6519,0,0.507,0,376.75,307,6.2,61.5,24
"113",6.092,3.99038314633056,"6",-0.288455534924314,-0.525818250464659,2.548,0,0.547,0,396.9,432,10.01,95.4,18.7
"241",6.095,3.3998571320472,"6",-0.65936232364762,-0.997706535589136,6.3361,30,0.428,0,394.62,300,4.93,65.1,20.1
"34",6.096,4.32938807705656,"4",0.633621456384801,1.45124616523898,3.7598,0,0.538,0,248.31,307,8.14,96.9,13.5
"423",6.103,4.6025657951434,"24",1.25055301381156,0.833916637360556,2.0218,0,0.614,0,2.52,666,18.1,85.1,13.4
"254",6.108,2.35053809653367,"1",-1.07122790398794,-1.06591919064377,9.2203,80,0.392,0,392.89,315,3.64,32,21.9
"246",6.108,2.88060153240959,"7",-0.081517521550571,0.130160746119299,8.0555,22,0.431,0,390.18,330,5.86,34.9,24.3
"486",6.114,3.74257336001008,"24",1.16421049007105,0.833916637360556,3.5459,0,0.583,0,392.68,666,18.1,79.8,19.1
"51",6.115,2.92887081956687,"4",-1.12737956951032,-0.926703754699467,6.8147,21,0.439,0,393.97,243,5.64,63,20.5
"293",6.127,2.77307481746662,"4",-0.788077790720798,-1.1943938643994,5.5027,0,0.437,0,396.9,289,13.92,18.4,23.9
"107",6.127,3.62989822875245,"5",-0.551486752365065,1.368618600426,2.1224,0,0.52,0,387.69,384,8.56,85.2,20.4
"22",6.142,4.16609674026513,"4",0.514961178527527,1.45124616523898,3.9769,0,0.538,0,396.9,307,8.14,91.7,15.2
"330",6.144,2.86790817995092,"4",-1.10250301101527,-0.89012178462863,5.8736,0,0.46,0,368.57,430,3.24,32.2,19.8
"58",6.145,2.41718381815899,"8",-0.469119370583586,0.494955615629276,7.8148,25,0.453,0,390.68,284,5.13,29.2,23.3
"139",6.151,4.13888231107415,"4",0.14213510198575,1.62150192036674,1.6687,0,0.624,0,396.9,437,21.89,97.9,17.8
"201",6.162,2.54207856674812,"2",-1.25100561254104,-1.54701457236491,6.27,82.5,0.415,0,393.77,348,2.03,38.4,24.1
"475",6.162,4.67286642110496,"24",1.21119103806884,0.833916637360556,2.206,0,0.584,0,302.76,666,18.1,97.4,13.3
"83",6.167,2.55900970520885,"4",-1.23466166618405,0.073471767344769,5.4007,25,0.426,0,390.64,281,4.86,46.7,22.9
"104",6.167,3.38981858417877,"5",-0.520002092729611,1.368618600426,2.421,0,0.52,0,392.69,384,8.56,90,20.1
"140",6.174,4.67800088997631,"4",-0.156607076134421,1.62150192036674,1.6119,0,0.624,0,388.08,437,21.89,93.6,14
"116",6.176,3.34775540269668,"6",-0.549906836154591,-0.525818250464659,2.7301,0,0.547,0,393.3,432,10.01,72.5,21.2
"110",6.195,3.48415435883694,"5",-0.650710911866936,1.368618600426,2.7778,0,0.52,0,393.49,384,8.56,54.4,21.7
"427",6.202,3.68500251770508,"24",1.92050297192308,0.833916637360556,1.8629,0,0.679,0,18.82,666,18.1,78.7,10.9
"287",6.209,2.47949778218025,"6",-1.18824905324895,-0.997706535589136,7.3172,52.5,0.405,0,396.9,293,5.32,31.3,23.2
"93",6.211,2.26456806552854,"4",-1.34900744345514,-0.341710340923556,3.6659,28,0.464,0,396.33,270,15.04,28.9,25
"247",6.226,3.05256571998037,"7",-0.348824429813104,0.130160746119299,8.0555,22,0.431,0,376.14,330,5.86,79.2,20.5
"471",6.229,3.46614892723792,"24",1.02376557792443,0.833916637360556,3.0993,0,0.532,0,395.33,666,18.1,90.7,19.6
"286",6.23,3.47447649493975,"1",-1.55773001412657,-0.341710340923556,9.0892,80,0.385,0,341.6,241,1.76,31.5,20.1
"271",6.24,2.35520651189937,"3",-0.444849969339678,-0.142360813351939,4.429,20,0.464,0,396.9,223,6.96,16.3,25.2
"480",6.242,3.14897008694827,"24",1.17351931608324,0.833916637360556,3.4242,0,0.532,0,396.9,666,18.1,64.7,23
"361",6.251,3.64282787563813,"24",1.00257563894808,0.833916637360556,2.2955,0,0.77,0,350.65,666,18.1,91.1,19.9
"114",6.254,3.1021103182035,"6",-0.510303915858043,-0.525818250464659,2.2565,0,0.547,0,388.74,432,10.01,84.2,18.5
"74",6.273,2.39901955047957,"5",-0.811768850979969,-0.0899986875399935,4.2515,0,0.437,0,394.92,398,12.83,6,24.1
"65",6.29,1.84628685596603,"4",-1.22967731944375,-1.16323735407812,6.6115,80,0.398,0,396.9,337,3.37,17.8,23.5
"82",6.302,2.38528742469947,"4",-1.21852530714859,0.073471767344769,5.4007,25,0.426,0,396.9,281,4.86,32.2,24.8
"334",6.31,2.39216527029353,"5",-1.20703386326315,0.833916637360556,6.4584,0,0.515,0,389.4,224,5.19,38.5,20.7
"326",6.312,2.24986775619655,"5",-0.136109565180084,0.431102979977672,5.4159,0,0.493,0,396.9,287,7.38,28.9,23
"288",6.315,2.57789156243893,"6",-1.09713589161437,-0.997706535589136,7.3172,52.5,0.405,0,396.9,293,5.32,45.6,22.3
"462",6.317,3.61689752279119,"24",1.22735498195229,0.833916637360556,2.7344,0,0.713,0,396.9,666,18.1,83,19.5
"168",6.319,3.20580039622834,"5",0.787215825772554,-1.54701457236491,2.1,0,0.605,0,297.09,403,19.58,96.1,23.8
"131",6.326,3.37973592909943,"4",0.500441605373313,1.62150192036674,2.271,0,0.624,0,396.9,437,21.89,97.7,19.6
"401",6.343,4.32743444105458,"24",1.52923259354833,0.833916637360556,1.5741,0,0.693,0,396.9,666,18.1,100,7.2
"298",6.345,1.9353598435541,"5",-0.916021811562984,-1.52306810828665,7.8278,70,0.4,0,368.24,358,2.24,20.1,22.5
"430",6.348,4.05106658926026,"24",1.32492272254873,0.833916637360556,2.0527,0,0.584,0,83.45,666,18.1,86.1,14.5
"242",6.358,3.22442742699829,"6",-0.675143348017347,-0.997706535589136,7.0355,30,0.428,0,372.75,300,4.93,52.9,22.2
"213",6.375,2.92001331719541,"4",-0.516687689195487,-0.142360813351939,3.9454,0,0.489,0,385.81,277,10.59,32.3,28.1
"321",6.376,2.41944283217696,"5",-0.38819662094683,0.431102979977672,4.5404,0,0.493,0,396.9,287,7.38,54.3,23.1
"429",6.38,4.67115273788205,"24",1.36271093781534,0.833916637360556,1.9682,0,0.679,0,60.72,666,18.1,95.6,9.5
"56",6.383,2.15410120372019,"2",-1.5329922218888,-0.736255384343403,9.1876,85,0.41,0,396.9,313,0.74,35.7,24.7
"84",6.389,2.96220209812947,"3",-1.04542245932965,-0.193693261025715,4.7794,0,0.449,0,396.9,247,4.49,48,23.9
"243",6.393,1.99807581377937,"6",-0.565586270512225,-0.997706535589136,7.0355,30,0.428,0,374.71,300,4.93,7.8,23.7
"169",6.402,3.23983279142847,"5",0.814027997273468,-1.54701457236491,2.2625,0,0.605,0,330.04,403,19.58,95.2,22.3
"102",6.405,3.1313120650726,"5",-0.273963555361654,1.368618600426,2.7147,0,0.52,0,70.8,384,8.56,85.4,18.6
"324",6.415,2.24247603239018,"5",-0.0797380461808361,0.431102979977672,4.7211,0,0.493,0,396.9,287,7.38,40.1,25
"70",6.417,2.38528742469947,"4",-0.754105737683146,0.187985637785564,5.2873,0,0.413,0,383.73,305,10.81,6.6,24.2
"90",6.417,2.81636710574705,"2",-1.08634109098542,-0.525818250464659,3.0923,0,0.489,0,392.18,270,3.41,66.1,22.6
"320",6.426,2.49260447666249,"5",-0.428187092090874,0.431102979977672,4.5404,0,0.493,0,396.9,287,7.38,52.3,23.8
"5",6.43,2.00367479764632,"3",-1.3285991640072,-0.0899986875399935,6.0622,0,0.458,0,394.12,222,2.18,58.7,28.7
"325",6.431,1.96698002837578,"5",-0.360853067613336,0.431102979977672,5.4159,0,0.493,0,393.68,287,7.38,14.7,24.6
"128",6.431,3.79274691295484,"4",-0.102364150247121,1.62150192036674,1.8125,0,0.624,0,396.9,437,21.89,98.8,18
"248",6.433,2.94472334302253,"7",-0.437858807551857,0.130160746119299,7.8265,22,0.431,0,374.71,330,5.86,49.1,24.5
"415",6.434,5.06681790495356,"24",1.6235536098344,0.833916637360556,1.8347,0,0.679,0,27.25,666,18.1,100,7.2
"251",6.438,1.4836495332713,"7",-0.306604034199992,0.130160746119299,7.3967,22,0.431,0,377.07,330,5.86,8.9,24.8
"92",6.442,2.69165071952762,"4",-1.14415435440604,-0.341710340923556,3.6659,28,0.464,0,395.01,270,15.04,53.6,22.9
"285",6.453,2.70544272851825,"1",-1.88443483232417,-1.39574945375807,7.3073,55,0.389,0,394.72,300,2.25,31.9,22
"62",6.456,2.38758266975748,"8",-0.639749350050662,0.494955615629276,7.2255,25,0.453,0,396.9,284,5.13,67.8,22.2
"445",6.459,4.6625677969456,"24",1.41556333816962,0.833916637360556,1.9879,0,0.74,0,43.06,666,18.1,94.8,11.8
"238",6.481,2.30084478259932,"6",-0.78939602736113,-0.997706535589136,6.1899,30,0.428,0,379.41,300,4.93,18.5,23.7
"278",6.482,2.4904258997364,"4",-0.806405262083077,-0.61251795246359,4.1403,40,0.447,0,396.9,254,6.41,32.1,29.1
"250",6.487,2.18739734429996,"7",-0.517478183377313,0.130160746119299,7.3967,22,0.431,0,396.28,330,5.86,13,24.4
"28",6.495,3.45639545357996,"4",0.304336945261535,1.45124616523898,4.4547,0,0.538,0,387.94,307,8.14,94.4,18.4
"52",6.511,2.0231414599836,"4",-1.01481157836723,-0.926703754699467,6.8147,21,0.439,0,396.9,243,5.64,21.1,25
